date,iso_code,location,continent,population,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_deaths_per_million
2022-01-26,CYP,Cyprus,Europe,896007.0,1711.721,5.58,808.029
2022-01-27,CYP,Cyprus,Europe,896007.0,1752.218,3.827,808.029
2022-01-28,CYP,Cyprus,Europe,896007.0,2164.683,4.145,810.262
2022-01-29,CYP,Cyprus,Europe,896007.0,2210.601,3.348,814.726
2022-01-30,CYP,Cyprus,Europe,896007.0,2276.29,3.029,815.842
2022-01-31,CYP,Cyprus,Europe,896007.0,2368.923,3.189,818.074
2022-02-01,CYP,Cyprus,Europe,896007.0,2853.294,3.348,819.19
2022-02-02,CYP,Cyprus,Europe,896007.0,3037.126,1.913,821.422
2022-02-03,CYP,Cyprus,Europe,896007.0,3123.541,1.913,821.422
2022-02-04,CYP,Cyprus,Europe,896007.0,3174.561,2.232,825.886
2022-02-05,CYP,Cyprus,Europe,896007.0,3235.785,1.754,827.002
2022-02-06,CYP,Cyprus,Europe,896007.0,3234.031,2.232,831.467
2022-02-07,CYP,Cyprus,Europe,896007.0,2692.581,1.913,831.467
2022-02-08,CYP,Cyprus,Europe,896007.0,2882.631,3.508,843.743
2022-02-09,CYP,Cyprus,Europe,896007.0,2834.162,3.986,849.324
2022-02-10,CYP,Cyprus,Europe,896007.0,2792.229,4.145,850.44
2022-02-11,CYP,Cyprus,Europe,896007.0,2724.947,6.378,870.529
2022-02-12,CYP,Cyprus,Europe,896007.0,2653.519,7.015,876.109
2022-02-13,CYP,Cyprus,Europe,896007.0,2626.893,6.378,876.109
2022-02-14,CYP,Cyprus,Europe,896007.0,3094.045,6.856,879.457
2022-02-15,CYP,Cyprus,Europe,896007.0,2841.496,5.58,882.806
2022-02-16,CYP,Cyprus,Europe,896007.0,2804.825,5.899,890.618
2022-02-17,CYP,Cyprus,Europe,896007.0,2706.771,6.378,895.082
2022-02-18,CYP,Cyprus,Europe,896007.0,2677.913,4.305,900.663
2022-02-19,CYP,Cyprus,Europe,896007.0,2621.153,4.145,905.127
2022-02-20,CYP,Cyprus,Europe,896007.0,2568.379,6.059,918.52
2022-02-21,CYP,Cyprus,Europe,896007.0,2531.39,5.899,920.752
2022-02-22,CYP,Cyprus,Europe,896007.0,2479.732,6.218,926.332
2022-02-23,CYP,Cyprus,Europe,896007.0,2418.827,5.58,929.68
2022-02-24,CYP,Cyprus,Europe,896007.0,2068.064,4.943,929.68
2022-02-25,CYP,Cyprus,Europe,896007.0,2009.232,6.537,946.421
2022-02-26,CYP,Cyprus,Europe,896007.0,2275.174,6.537,950.885
2022-02-27,CYP,Cyprus,Europe,896007.0,2222.719,4.943,953.118
2022-02-28,CYP,Cyprus,Europe,896007.0,2168.191,4.943,955.35
2022-03-01,CYP,Cyprus,Europe,896007.0,2114.62,4.305,956.466
2022-03-02,CYP,Cyprus,Europe,896007.0,2105.373,4.145,958.698
2022-03-03,CYP,Cyprus,Europe,896007.0,2431.582,4.464,960.93
2022-03-04,CYP,Cyprus,Europe,896007.0,2285.218,3.986,974.323
2022-03-05,CYP,Cyprus,Europe,896007.0,2030.437,3.667,976.555
2022-03-06,CYP,Cyprus,Europe,896007.0,2085.124,3.667,978.787
2022-03-07,CYP,Cyprus,Europe,896007.0,1962.038,3.508,979.903
2022-03-08,CYP,Cyprus,Europe,896007.0,2234.517,4.145,985.483
2022-03-09,CYP,Cyprus,Europe,896007.0,2355.211,4.305,988.832
2022-03-10,CYP,Cyprus,Europe,896007.0,2582.729,4.464,992.18
2022-03-11,CYP,Cyprus,Europe,896007.0,2902.082,3.508,998.876
2022-03-12,CYP,Cyprus,Europe,896007.0,3058.012,3.827,1003.34
2022-03-13,CYP,Cyprus,Europe,896007.0,3151.123,3.986,1006.689
2022-03-14,CYP,Cyprus,Europe,896007.0,3501.567,3.827,1006.689
2022-03-15,CYP,Cyprus,Europe,896007.0,3437.633,3.348,1008.921
2022-03-16,CYP,Cyprus,Europe,896007.0,3572.836,2.87,1008.921
2022-03-17,CYP,Cyprus,Europe,896007.0,3649.047,2.551,1010.037
2022-03-18,CYP,Cyprus,Europe,896007.0,3576.981,3.189,1021.197
2022-03-19,CYP,Cyprus,Europe,896007.0,3662.28,2.71,1022.313
2022-03-20,CYP,Cyprus,Europe,896007.0,3882.942,2.71,1025.662
2022-03-21,CYP,Cyprus,Europe,896007.0,4122.736,2.87,1026.778
2022-03-22,CYP,Cyprus,Europe,896007.0,4342.6,3.029,1030.126
2022-03-23,CYP,Cyprus,Europe,896007.0,4500.443,3.667,1034.59
2022-03-24,CYP,Cyprus,Europe,896007.0,4697.349,3.508,1034.59
2022-03-25,CYP,Cyprus,Europe,896007.0,4818.68,2.392,1037.938
2022-03-26,CYP,Cyprus,Europe,896007.0,5109.654,2.551,1040.17
2022-03-27,CYP,Cyprus,Europe,896007.0,5207.867,2.073,1040.17
2022-03-28,CYP,Cyprus,Europe,896007.0,5400.468,2.392,1043.519
2022-03-29,CYP,Cyprus,Europe,896007.0,5466.794,2.232,1045.751
2022-03-30,CYP,Cyprus,Europe,896007.0,5477.955,1.754,1046.867
2022-03-31,CYP,Cyprus,Europe,896007.0,5344.505,2.073,1049.099
2022-04-01,CYP,Cyprus,Europe,896007.0,5210.897,1.913,1051.331
2022-04-02,CYP,Cyprus,Europe,896007.0,5007.136,2.073,1054.679
2022-04-03,CYP,Cyprus,Europe,896007.0,4774.197,2.392,1056.911
2022-04-04,CYP,Cyprus,Europe,896007.0,4410.042,2.551,1061.376
2022-04-05,CYP,Cyprus,Europe,896007.0,4074.904,2.71,1064.724
2022-04-06,CYP,Cyprus,Europe,896007.0,3746.782,2.71,1065.84
2022-04-07,CYP,Cyprus,Europe,896007.0,3445.126,2.71,1068.072
2022-04-08,CYP,Cyprus,Europe,896007.0,3371.307,5.899,1092.625
2022-04-09,CYP,Cyprus,Europe,896007.0,3031.705,5.58,1093.741
2022-04-10,CYP,Cyprus,Europe,896007.0,2809.449,5.58,1095.974
2022-04-11,CYP,Cyprus,Europe,896007.0,2497.589,5.421,1099.322
2022-04-12,CYP,Cyprus,Europe,896007.0,2291.117,5.261,1101.554
2022-04-13,CYP,Cyprus,Europe,896007.0,2083.53,5.421,1103.786
2022-04-14,CYP,Cyprus,Europe,896007.0,1918.352,5.74,1108.25
2022-04-15,CYP,Cyprus,Europe,896007.0,1595.013,2.232,1108.25
2022-04-16,CYP,Cyprus,Europe,896007.0,1313.765,2.073,1108.25
2022-04-17,CYP,Cyprus,Europe,896007.0,1081.146,1.754,1108.25
2022-04-18,CYP,Cyprus,Europe,896007.0,721.774,1.276,1108.25
2022-04-19,CYP,Cyprus,Europe,896007.0,678.566,0.957,1108.25
2022-04-20,CYP,Cyprus,Europe,896007.0,453.121,0.638,1108.25
2022-04-21,CYP,Cyprus,Europe,896007.0,226.561,0.0,1108.25
2022-04-22,CYP,Cyprus,Europe,896007.0,949.132,2.073,1122.759
2022-04-23,CYP,Cyprus,Europe,896007.0,974.96,2.87,1128.339
2022-04-24,CYP,Cyprus,Europe,896007.0,974.96,2.87,1128.339
2022-04-25,CYP,Cyprus,Europe,896007.0,974.96,2.87,1128.339
2022-04-26,CYP,Cyprus,Europe,896007.0,748.4,2.87,1128.339
2022-04-27,CYP,Cyprus,Europe,896007.0,748.4,2.87,1128.339
2022-04-28,CYP,Cyprus,Europe,896007.0,748.4,2.87,1128.339
2022-04-29,CYP,Cyprus,Europe,896007.0,1578.591,1.435,1132.804
2022-04-30,CYP,Cyprus,Europe,896007.0,1552.762,1.435,1138.384
2022-05-01,CYP,Cyprus,Europe,896007.0,1552.762,1.435,1138.384
2022-05-02,CYP,Cyprus,Europe,896007.0,1552.762,1.435,1138.384
2022-05-03,CYP,Cyprus,Europe,896007.0,1552.762,1.435,1138.384
2022-05-04,CYP,Cyprus,Europe,896007.0,1552.762,1.435,1138.384
2022-05-05,CYP,Cyprus,Europe,896007.0,1552.762,1.435,1138.384
2022-05-06,CYP,Cyprus,Europe,896007.0,549.103,1.913,1146.196
2022-05-07,CYP,Cyprus,Europe,896007.0,549.103,1.913,1151.777
2022-05-08,CYP,Cyprus,Europe,896007.0,549.103,1.913,1151.777
2022-05-09,CYP,Cyprus,Europe,896007.0,549.103,1.913,1151.777
2022-05-10,CYP,Cyprus,Europe,896007.0,549.103,1.913,1151.777
2022-05-11,CYP,Cyprus,Europe,896007.0,549.103,1.913,1151.777
2022-05-12,CYP,Cyprus,Europe,896007.0,549.103,1.913,1151.777
2022-05-13,CYP,Cyprus,Europe,896007.0,386.158,3.827,1172.982
2022-05-14,CYP,Cyprus,Europe,896007.0,386.158,3.029,1172.982
2022-05-15,CYP,Cyprus,Europe,896007.0,386.158,3.029,1172.982
2022-05-16,CYP,Cyprus,Europe,896007.0,386.158,3.029,1172.982
2022-05-17,CYP,Cyprus,Europe,896007.0,386.158,3.029,1172.982
2022-05-18,CYP,Cyprus,Europe,896007.0,386.158,3.029,1172.982
2022-05-19,CYP,Cyprus,Europe,896007.0,386.158,3.029,1172.982
2022-05-20,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-21,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-22,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-23,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-24,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-25,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-26,CYP,Cyprus,Europe,896007.0,335.297,0.957,1179.678
2022-05-27,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-05-28,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-05-29,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-05-30,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-05-31,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-06-01,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-06-02,CYP,Cyprus,Europe,896007.0,282.842,0.319,1181.91
2022-06-03,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-04,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-05,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-06,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-07,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-08,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-09,CYP,Cyprus,Europe,896007.0,289.22,1.276,1190.839
2022-06-10,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-11,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-12,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-13,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-14,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-15,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-16,CYP,Cyprus,Europe,896007.0,351.879,0.159,1191.955
2022-06-17,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-18,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-19,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-20,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-21,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-22,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-23,CYP,Cyprus,Europe,896007.0,553.248,0.319,1194.187
2022-06-24,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-06-25,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-06-26,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-06-27,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-06-28,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-06-29,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-06-30,CYP,Cyprus,Europe,896007.0,1157.995,0.319,1196.419
2022-07-01,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-02,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-03,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-04,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-05,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-06,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-07,CYP,Cyprus,Europe,896007.0,1734.521,0.478,1199.767
2022-07-08,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-09,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-10,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-11,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-12,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-13,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-14,CYP,Cyprus,Europe,896007.0,2377.851,0.638,1204.232
2022-07-15,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-16,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-17,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-18,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-19,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-20,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-21,CYP,Cyprus,Europe,896007.0,2453.106,1.116,1212.044
2022-07-22,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-23,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-24,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-25,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-26,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-27,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-28,CYP,Cyprus,Europe,896007.0,1618.61,2.073,1226.553
2022-07-29,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-07-30,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-07-31,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-08-01,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-08-02,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-08-03,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-08-04,CYP,Cyprus,Europe,896007.0,1094.22,2.551,1244.41
2022-08-05,CYP,Cyprus,Europe,896007.0,0.0,0.0,1244.41
2022-08-06,CYP,Cyprus,Europe,896007.0,872.442,4.464,1275.66
2022-08-07,CYP,Cyprus,Europe,896007.0,872.442,4.464,1275.66
2022-08-08,CYP,Cyprus,Europe,896007.0,872.442,4.464,1275.66
2022-08-09,CYP,Cyprus,Europe,896007.0,872.442,4.464,1275.66
2022-08-10,CYP,Cyprus,Europe,896007.0,872.442,4.464,1275.66
2022-08-11,CYP,Cyprus,Europe,896007.0,872.442,4.464,1275.66
2022-08-12,CYP,Cyprus,Europe,896007.0,1448.171,5.421,1282.356
2022-08-13,CYP,Cyprus,Europe,896007.0,575.729,0.957,1282.356
2022-08-14,CYP,Cyprus,Europe,896007.0,575.729,0.957,1282.356
2022-08-15,CYP,Cyprus,Europe,896007.0,575.729,0.957,1282.356
2022-08-16,CYP,Cyprus,Europe,896007.0,575.729,0.957,1282.356
2022-08-17,CYP,Cyprus,Europe,896007.0,575.729,0.957,1282.356
2022-08-18,CYP,Cyprus,Europe,896007.0,575.729,0.957,1282.356
2022-08-19,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-20,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-21,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-22,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-23,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-24,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-25,CYP,Cyprus,Europe,896007.0,339.602,0.478,1285.704
2022-08-26,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-08-27,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-08-28,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-08-29,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-08-30,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-08-31,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-09-01,CYP,Cyprus,Europe,896007.0,343.428,2.551,1303.561
2022-09-02,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-03,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-04,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-05,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-06,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-07,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-08,CYP,Cyprus,Europe,896007.0,279.335,0.638,1308.025
2022-09-09,CYP,Cyprus,Europe,896007.0,0.0,0.0,1308.025
2022-09-10,CYP,Cyprus,Europe,896007.0,297.989,0.159,1309.142
2022-09-11,CYP,Cyprus,Europe,896007.0,297.989,0.159,1309.142
2022-09-12,CYP,Cyprus,Europe,896007.0,297.989,0.159,1309.142
2022-09-13,CYP,Cyprus,Europe,896007.0,297.989,0.159,1309.142
2022-09-14,CYP,Cyprus,Europe,896007.0,297.989,0.159,1309.142
2022-09-15,CYP,Cyprus,Europe,896007.0,297.989,0.159,1309.142
2022-09-16,CYP,Cyprus,Europe,896007.0,693.713,0.957,1314.722
2022-09-17,CYP,Cyprus,Europe,896007.0,395.724,0.797,1314.722
2022-09-18,CYP,Cyprus,Europe,896007.0,395.724,0.797,1314.722
2022-09-19,CYP,Cyprus,Europe,896007.0,395.724,0.797,1314.722
2022-09-20,CYP,Cyprus,Europe,896007.0,395.724,0.797,1314.722
2022-09-21,CYP,Cyprus,Europe,896007.0,395.724,0.797,1314.722
2022-09-22,CYP,Cyprus,Europe,896007.0,395.724,0.797,1314.722
2022-09-23,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-24,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-25,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-26,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-27,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-28,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-29,CYP,Cyprus,Europe,896007.0,467.471,0.319,1316.954
2022-09-30,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-01,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-02,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-03,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-04,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-05,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-06,CYP,Cyprus,Europe,896007.0,427.452,0.319,1319.186
2022-10-07,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-08,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-09,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-10,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-11,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-12,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-13,CYP,Cyprus,Europe,896007.0,444.671,0.797,1324.766
2022-10-14,CYP,Cyprus,Europe,896007.0,439.888,0.319,1326.999
2022-10-15,CYP,Cyprus,Europe,896007.0,,0.319,1326.999
2022-10-16,CYP,Cyprus,Europe,896007.0,,0.319,1326.999
2020-03-01,CZE,Czechia,Europe,10510750.0,,,
2020-03-02,CZE,Czechia,Europe,10510750.0,,,
2020-03-03,CZE,Czechia,Europe,10510750.0,,,
2020-03-04,CZE,Czechia,Europe,10510750.0,,,
2020-03-05,CZE,Czechia,Europe,10510750.0,,,
2020-03-06,CZE,Czechia,Europe,10510750.0,0.245,,
2020-03-07,CZE,Czechia,Europe,10510750.0,0.258,,
2020-03-08,CZE,Czechia,Europe,10510750.0,0.381,,
2020-03-09,CZE,Czechia,Europe,10510750.0,0.381,,
2020-03-10,CZE,Czechia,Europe,10510750.0,0.489,,
2020-03-11,CZE,Czechia,Europe,10510750.0,1.128,,
2020-03-12,CZE,Czechia,Europe,10510750.0,1.115,,
2020-03-13,CZE,Czechia,Europe,10510750.0,1.672,,
2020-03-14,CZE,Czechia,Europe,10510750.0,2.311,,
2020-03-15,CZE,Czechia,Europe,10510750.0,3.017,,
2020-03-16,CZE,Czechia,Europe,10510750.0,3.629,,
2020-03-17,CZE,Czechia,Europe,10510750.0,4.825,,
2020-03-18,CZE,Czechia,Europe,10510750.0,5.07,,
2020-03-19,CZE,Czechia,Europe,10510750.0,8.155,,
2020-03-20,CZE,Czechia,Europe,10510750.0,9.405,,
2020-03-21,CZE,Czechia,Europe,10510750.0,10.955,,
2020-03-22,CZE,Czechia,Europe,10510750.0,11.784,,0.095
2020-03-23,CZE,Czechia,Europe,10510750.0,12.749,,0.095
2020-03-24,CZE,Czechia,Europe,10510750.0,13.564,,0.285
2020-03-25,CZE,Czechia,Europe,10510750.0,16.174,,0.571
2020-03-26,CZE,Czechia,Europe,10510750.0,16.731,,0.856
2020-03-27,CZE,Czechia,Europe,10510750.0,19.653,0.122,0.856
2020-03-28,CZE,Czechia,Europe,10510750.0,22.236,0.15,1.047
2020-03-29,CZE,Czechia,Europe,10510750.0,23.065,0.204,1.522
2020-03-30,CZE,Czechia,Europe,10510750.0,23.989,0.299,2.188
2020-03-31,CZE,Czechia,Europe,10510750.0,26.014,0.381,2.949
2020-04-01,CZE,Czechia,Europe,10510750.0,25.199,0.449,3.71
2020-04-02,CZE,Czechia,Europe,10510750.0,26.272,0.476,4.186
2020-04-03,CZE,Czechia,Europe,10510750.0,24.628,0.598,5.042
2020-04-04,CZE,Czechia,Europe,10510750.0,25.022,0.652,5.613
2020-04-05,CZE,Czechia,Europe,10510750.0,24.057,0.693,6.374
2020-04-06,CZE,Czechia,Europe,10510750.0,24.75,0.748,7.421
2020-04-07,CZE,Czechia,Europe,10510750.0,23.228,0.775,8.372
2020-04-08,CZE,Czechia,Europe,10510750.0,24.519,0.815,9.419
2020-04-09,CZE,Czechia,Europe,10510750.0,23.255,0.924,10.656
2020-04-10,CZE,Czechia,Europe,10510750.0,22.304,0.897,11.322
2020-04-11,CZE,Czechia,Europe,10510750.0,18.471,0.951,12.273
2020-04-12,CZE,Czechia,Europe,10510750.0,19.083,0.965,13.129
2020-04-13,CZE,Czechia,Europe,10510750.0,16.813,0.883,13.605
2020-04-14,CZE,Czechia,Europe,10510750.0,14.869,0.992,15.318
2020-04-15,CZE,Czechia,Europe,10510750.0,12.287,0.911,15.793
2020-04-16,CZE,Czechia,Europe,10510750.0,11.743,0.775,16.079
2020-04-17,CZE,Czechia,Europe,10510750.0,11.104,0.734,16.459
2020-04-18,CZE,Czechia,Europe,10510750.0,10.533,0.707,17.22
2020-04-19,CZE,Czechia,Europe,10510750.0,10.262,0.652,17.696
2020-04-20,CZE,Czechia,Europe,10510750.0,11.43,0.693,18.457
2020-04-21,CZE,Czechia,Europe,10510750.0,12.531,0.544,19.123
2020-04-22,CZE,Czechia,Europe,10510750.0,12.45,0.571,19.789
2020-04-23,CZE,Czechia,Europe,10510750.0,10.248,0.557,19.98
2020-04-24,CZE,Czechia,Europe,10510750.0,9.84,0.557,20.36
2020-04-25,CZE,Czechia,Europe,10510750.0,10.139,0.503,20.741
2020-04-26,CZE,Czechia,Europe,10510750.0,8.943,0.462,20.931
2020-04-27,CZE,Czechia,Europe,10510750.0,7.407,0.394,21.216
2020-04-28,CZE,Czechia,Europe,10510750.0,6.402,0.353,21.597
2020-04-29,CZE,Czechia,Europe,10510750.0,6.075,0.258,21.597
2020-04-30,CZE,Czechia,Europe,10510750.0,6.728,0.353,22.453
2020-05-01,CZE,Czechia,Europe,10510750.0,6.306,0.353,22.834
2020-05-02,CZE,Czechia,Europe,10510750.0,5.477,0.367,23.309
2020-05-03,CZE,Czechia,Europe,10510750.0,5.124,0.381,23.595
2020-05-04,CZE,Czechia,Europe,10510750.0,5.083,0.394,23.975
2020-05-05,CZE,Czechia,Europe,10510750.0,5.328,0.408,24.451
2020-05-06,CZE,Czechia,Europe,10510750.0,5.369,0.476,24.927
2020-05-07,CZE,Czechia,Europe,10510750.0,4.743,0.462,25.688
2020-05-08,CZE,Czechia,Europe,10510750.0,4.621,0.449,25.973
2020-05-09,CZE,Czechia,Europe,10510750.0,4.621,0.421,26.259
2020-05-10,CZE,Czechia,Europe,10510750.0,4.648,0.435,26.639
2020-05-11,CZE,Czechia,Europe,10510750.0,4.852,0.408,26.83
2020-05-12,CZE,Czechia,Europe,10510750.0,4.417,0.353,26.925
2020-05-13,CZE,Czechia,Europe,10510750.0,4.01,0.381,27.591
2020-05-14,CZE,Czechia,Europe,10510750.0,4.349,0.313,27.876
2020-05-15,CZE,Czechia,Europe,10510750.0,4.472,0.299,28.067
2020-05-16,CZE,Czechia,Europe,10510750.0,4.893,0.272,28.162
2020-05-17,CZE,Czechia,Europe,10510750.0,4.784,0.245,28.352
2020-05-18,CZE,Czechia,Europe,10510750.0,5.573,,28.257
2020-05-19,CZE,Czechia,Europe,10510750.0,5.79,0.272,28.732
2020-05-20,CZE,Czechia,Europe,10510750.0,6.143,0.204,28.923
